agent_id,agent_name,agent_type,operator_code,country_code,region,city,latitude,longitude,onboarding_date,agent_status,commission_tier
AGT-00104395,Téléservices Mermoz,MERCHANT,FREE,SEN,Kaffrine,Kaffrine,15.288104,-17.005783,2019-09-22,ACTIVE,T1
AGT-00104396,Mini-marché Mermoz,SUB_AGENT,MOOV,SEN,Tambacounda,Tambacounda,14.081998,-15.686513,2024-10-10,ACTIVE,T1
AGT-00104397,Station Cash Bel Air,MASTER_AGENT,OM,GIN,Labé,Labé,10.100855,-13.409133,2025-02-26,ACTIVE,T3
AGT-00104398,Mini-marché Hann,MERCHANT,WAVE,MLI,Sikasso,Sikasso,15.228182,-3.452372,2024-08-06,ACTIVE,T1
AGT-00104399,Agence Mariste,MERCHANT,MOOV,CIV,Abidjan,Abidjan,6.269774,-3.998883,2024-09-18,ACTIVE,T2
AGT-00104400,SuperMoney Touba,SUB_AGENT,FREE,SEN,Dakar,Dakar,14.339703,-16.597969,2022-12-28,ACTIVE,T1
AGT-00104401,Boutique Pikine,SUB_AGENT,MOOV,GIN,Conakry,Conakry,11.652567,-8.805101,2025-04-05,ACTIVE,T1
AGT-00104402,Mini-marché Bel Air,MASTER_AGENT,MOOV,SEN,Saint-Louis,Saint-Louis,13.512863,-16.472245,2023-11-12,ACTIVE,T2
AGT-00104403,SuperMoney Colobane,SUB_AGENT,OM,CIV,Daloa,Daloa,5.136946,-3.913964,2020-08-01,ACTIVE,T1
AGT-00104404,Marché Niary Tally,MERCHANT,WAVE,SEN,Thiès,Thiès,16.030527,-12.316253,2020-04-22,ACTIVE,T1
AGT-00104405,Cash & Go Cambérène,SUB_AGENT,WAVE,SEN,Matam,Matam,13.786718,-12.690811,2021-10-27,ACTIVE,T3
AGT-00104406,Cash Point Liberté,SUB_AGENT,MTN_MOMO,SEN,Diourbel,Diourbel,13.921558,-17.192837,2024-02-21,ACTIVE,T1
AGT-00104407,Marché Wakhinane,SUB_AGENT,WAVE,GIN,Labé,Labé,12.225425,-11.7678,2020-04-23,ACTIVE,T1
AGT-00104408,Point Cash Ouakam,ATM_PARTNER,MTN_MOMO,SEN,Matam,Matam,15.389522,-14.531212,2021-04-17,ACTIVE,T1
AGT-00104409,Multiservices Colobane,MASTER_AGENT,FREE,CIV,Yamoussoukro,Yamoussoukro,8.563048,-4.128642,2023-02-08,ACTIVE,T2
AGT-00104410,SuperMoney Dieuppeul,MASTER_AGENT,MOOV,SEN,Tambacounda,Tambacounda,12.857388,-11.471543,2024-08-22,ACTIVE,T2
AGT-00104411,Multiservices Liberté,MERCHANT,WAVE,GIN,Labé,Labé,7.897438,-11.343144,2020-12-02,ACTIVE,T2
AGT-00104412,Téléservices Castors,MERCHANT,MOOV,GIN,Boké,Boké,11.459081,-11.76083,2022-08-23,ACTIVE,T1
AGT-00104413,Point Cash Mariste,SUB_AGENT,FREE,CIV,Daloa,Daloa,5.919044,-5.487427,2021-12-01,ACTIVE,T1
AGT-00104414,Mini-marché Sandaga,ATM_PARTNER,OM,SEN,Thiès,Thiès,14.682949,-15.918795,2020-07-21,SUSPENDED,T1
AGT-00104415,Kiosque Almadies,MERCHANT,FREE,SEN,Matam,Matam,12.388851,-16.395099,2021-05-26,ACTIVE,T2
AGT-00104416,Marché Wakhinane,SUB_AGENT,FREE,CIV,Yamoussoukro,Yamoussoukro,7.776555,-8.139075,2019-04-12,ACTIVE,T1
AGT-00104417,Cash & Go Tabaski,ATM_PARTNER,MOOV,SEN,Ziguinchor,Ziguinchor,13.415072,-15.497541,2020-03-19,ACTIVE,T1
AGT-00104418,SuperMoney Grand Yoff,MERCHANT,WAVE,SEN,Kaolack,Kaolack,12.76206,-13.275711,2020-01-29,ACTIVE,T1
AGT-00104419,Cash & Go Médina,SUB_AGENT,FREE,SEN,Kaolack,Kaolack,16.009519,-16.16167,2022-12-24,ACTIVE,T2
AGT-00104420,Point Argent Wakhinane,SUB_AGENT,OM,SEN,Ziguinchor,Ziguinchor,16.434571,-14.463944,2023-10-07,ACTIVE,T1
AGT-00104421,Cash & Go HLM,SUB_AGENT,OM,CIV,Bouaké,Bouaké,8.168307,-6.944791,2022-05-12,ACTIVE,T2
AGT-00104422,Kiosque Hann,SUB_AGENT,WAVE,CIV,San-Pédro,San-Pédro,9.756262,-5.689185,2024-09-29,ACTIVE,T1
AGT-00104423,Marché Reubeuss,MERCHANT,MOOV,SEN,Kolda,Kolda,13.664758,-16.876698,2025-08-16,ACTIVE,T3
AGT-00104424,Multiservices Cambérène,MASTER_AGENT,MTN_MOMO,SEN,Kolda,Kolda,14.460749,-14.117351,2022-09-18,ACTIVE,T3
AGT-00104425,Kiosque Médina,MERCHANT,MOOV,GIN,Boké,Boké,8.569207,-8.784845,2019-04-19,SUSPENDED,T1
AGT-00104426,Kiosque Niary Tally,MERCHANT,OM,CIV,Korhogo,Korhogo,8.610756,-4.554621,2023-04-05,ACTIVE,T1
AGT-00104427,Point Argent Pikine,SUB_AGENT,MOOV,SEN,Louga,Louga,12.770953,-14.772113,2022-06-01,TERMINATED,T1
AGT-00104428,Multiservices Plateau,SUB_AGENT,OM,CIV,Bouaké,Bouaké,9.46842,-6.723639,2020-07-27,ACTIVE,T1
AGT-00104429,Marché Dieuppeul,SUB_AGENT,FREE,SEN,Thiès,Thiès,15.299187,-16.621054,2022-12-30,ACTIVE,T2
AGT-00104430,Kiosque Patte d'Oie,SUB_AGENT,WAVE,SEN,Kaolack,Kaolack,14.833065,-16.737131,2019-05-12,ACTIVE,T1
AGT-00104431,Cash & Go Grand Yoff,SUB_AGENT,OM,GIN,Labé,Labé,7.810754,-12.456008,2020-01-30,SUSPENDED,T3
AGT-00104432,Agence Reubeuss,SUB_AGENT,WAVE,CIV,Abidjan,Abidjan,8.107855,-6.937789,2020-05-10,ACTIVE,T1
AGT-00104433,Cash & Go Pikine,SUB_AGENT,WAVE,SEN,Matam,Matam,16.132167,-13.004602,2022-01-09,ACTIVE,T2
AGT-00104434,Cash & Go Plateau,ATM_PARTNER,OM,SEN,Kolda,Kolda,12.99974,-15.495666,2022-06-21,ACTIVE,T1
AGT-00104435,Cash Point Fass,SUB_AGENT,OM,SEN,Dakar,Dakar,13.160265,-14.245906,2023-09-12,SUSPENDED,T3
AGT-00104436,Boutique Plateau,MASTER_AGENT,OM,GIN,Faranah,Faranah,8.018384,-9.197279,2025-08-30,ACTIVE,T2
AGT-00104437,Kiosque Gibraltar,SUB_AGENT,OM,CIV,Abidjan,Abidjan,7.730518,-8.31402,2022-09-11,ACTIVE,T1
AGT-00104438,Cash & Go Grand Yoff,SUB_AGENT,OM,GIN,Kindia,Kindia,10.537751,-14.280482,2022-02-17,ACTIVE,T2
AGT-00104439,Point Cash Ngor,MASTER_AGENT,FREE,SEN,Sédhiou,Sédhiou,16.458929,-15.444762,2019-10-06,ACTIVE,T1
AGT-00104440,Point Argent HLM,MERCHANT,MOOV,CIV,Daloa,Daloa,9.540004,-5.34304,2025-10-08,ACTIVE,T1
AGT-00104441,Express Guédiawaye,ATM_PARTNER,OM,CIV,Korhogo,Korhogo,4.883878,-7.55367,2022-02-04,ACTIVE,T3
AGT-00104442,Station Cash HLM,SUB_AGENT,MTN_MOMO,SEN,Matam,Matam,16.275102,-13.36515,2024-12-09,ACTIVE,T1
AGT-00104443,Point Argent Reubeuss,SUB_AGENT,WAVE,SEN,Matam,Matam,15.388555,-15.715494,2023-05-03,ACTIVE,T3
AGT-00104444,Cash Point Reubeuss,MERCHANT,WAVE,CIV,Man,Man,7.025298,-4.564741,2022-07-10,ACTIVE,T1
AGT-00104445,Multiservices Colobane,SUB_AGENT,MTN_MOMO,GIN,Kindia,Kindia,8.149766,-10.987639,2019-07-24,SUSPENDED,T1
AGT-00104446,Téléservices Bel Air,MERCHANT,MTN_MOMO,CIV,San-Pédro,San-Pédro,7.779984,-4.555962,2020-08-13,ACTIVE,T2
AGT-00104447,Cash & Go Wakhinane,SUB_AGENT,MTN_MOMO,SEN,Thiès,Thiès,14.38296,-14.120116,2019-08-20,ACTIVE,T2
AGT-00104448,Point Argent HLM,SUB_AGENT,FREE,CIV,San-Pédro,San-Pédro,10.345358,-3.136677,2021-03-22,ACTIVE,T1
AGT-00104449,Marché Hann,MERCHANT,FREE,GIN,Conakry,Conakry,8.072722,-11.429946,2021-06-16,ACTIVE,T1
AGT-00104450,Mini-marché Colobane,SUB_AGENT,MTN_MOMO,MLI,Kayes,Kayes,21.465198,3.922981,2024-09-16,ACTIVE,T1
AGT-00104451,Marché Guédiawaye,SUB_AGENT,MOOV,GIN,Kindia,Kindia,10.651221,-14.671329,2025-09-09,ACTIVE,T1
AGT-00104452,Cash & Go Castors,MERCHANT,FREE,CIV,Daloa,Daloa,5.373134,-5.031949,2021-05-11,ACTIVE,T1
AGT-00104453,Cash & Go Ngor,SUB_AGENT,MOOV,CIV,Yamoussoukro,Yamoussoukro,7.747951,-3.074548,2023-01-27,ACTIVE,T2
AGT-00104454,Agence Almadies,SUB_AGENT,MTN_MOMO,CIV,Bouaké,Bouaké,7.506849,-4.605864,2023-07-11,ACTIVE,T1
AGT-00104455,Express Hann,SUB_AGENT,MTN_MOMO,MLI,Sikasso,Sikasso,14.44964,-1.573721,2021-03-22,ACTIVE,T1
AGT-00104456,Boutique Guédiawaye,SUB_AGENT,OM,CIV,Korhogo,Korhogo,8.735695,-6.528442,2023-12-24,ACTIVE,T1
AGT-00104457,Marché Wakhinane,SUB_AGENT,OM,SEN,Kolda,Kolda,13.134218,-11.815329,2022-12-31,ACTIVE,T1
AGT-00104458,Multiservices Sicap,MASTER_AGENT,MOOV,GIN,Mamou,Mamou,8.332066,-13.542707,2024-01-28,ACTIVE,T1
AGT-00104459,Cash Point Fass,MASTER_AGENT,OM,CIV,Daloa,Daloa,4.548521,-6.976426,2022-09-10,ACTIVE,T1
AGT-00104460,Tabaski Service Patte d'Oie,MASTER_AGENT,MOOV,SEN,Sédhiou,Sédhiou,14.026777,-15.954236,2020-03-11,ACTIVE,T1
AGT-00104461,Téléservices Hann,SUB_AGENT,WAVE,CIV,Man,Man,9.771919,-7.121057,2020-04-27,ACTIVE,T1
AGT-00104462,Cash Point Reubeuss,SUB_AGENT,OM,CIV,Abidjan,Abidjan,6.073604,-5.784341,2022-09-17,ACTIVE,T1
AGT-00104463,Mini-marché Fass,ATM_PARTNER,FREE,MLI,Sikasso,Sikasso,20.310623,-8.755521,2025-07-02,ACTIVE,T1
AGT-00104464,Agence Ouakam,MERCHANT,OM,GIN,Nzérékoré,Nzérékoré,8.926203,-11.594278,2019-12-10,ACTIVE,T1
AGT-00104465,Point Cash Plateau,SUB_AGENT,WAVE,MLI,Tombouctou,Tombouctou,12.390361,-11.337359,2020-11-04,ACTIVE,T1
AGT-00104466,Cash & Go Cambérène,MERCHANT,WAVE,GIN,Mamou,Mamou,12.191935,-14.389213,2021-09-21,ACTIVE,T1
AGT-00104467,Agence Touba,MERCHANT,MOOV,CIV,Yamoussoukro,Yamoussoukro,6.576875,-6.1609,2022-04-26,ACTIVE,T3
AGT-00104468,Cash & Go Mermoz,MERCHANT,FREE,CIV,San-Pédro,San-Pédro,9.460713,-7.283392,2021-12-17,ACTIVE,T1
AGT-00104469,Tabaski Service Bel Air,MERCHANT,MTN_MOMO,MLI,Koulikoro,Koulikoro,17.345999,1.77851,2025-10-06,ACTIVE,T2
AGT-00104470,Marché HLM,SUB_AGENT,OM,GIN,Kankan,Kankan,11.487926,-12.203018,2020-01-15,SUSPENDED,T1
AGT-00104471,Tabaski Service Plateau,SUB_AGENT,FREE,SEN,Kédougou,Kédougou,15.764177,-14.585545,2019-12-15,ACTIVE,T3
AGT-00104472,Mini-marché Bel Air,ATM_PARTNER,MOOV,MLI,Mopti,Mopti,11.207615,-5.840935,2021-05-26,SUSPENDED,T1
AGT-00104473,Point Argent Mermoz,SUB_AGENT,MTN_MOMO,SEN,Louga,Louga,16.119575,-17.014848,2019-02-27,ACTIVE,T2
AGT-00104474,Multiservices Sicap,SUB_AGENT,OM,CIV,Man,Man,4.805124,-7.56705,2022-01-29,ACTIVE,T1
AGT-00104475,Cash & Go Médina,SUB_AGENT,MOOV,CIV,Bouaké,Bouaké,7.171566,-2.775991,2019-06-30,ACTIVE,T2
AGT-00104476,Marché Mermoz,MERCHANT,WAVE,SEN,Ziguinchor,Ziguinchor,15.110348,-13.217668,2024-08-20,ACTIVE,T1
AGT-00104477,Boutique Ngor,MERCHANT,WAVE,MLI,Ségou,Ségou,20.706298,1.440443,2020-07-05,ACTIVE,T1
AGT-00104478,Kiosque Pikine,MASTER_AGENT,MTN_MOMO,GIN,Faranah,Faranah,11.42437,-14.409057,2022-04-22,ACTIVE,T1
AGT-00104479,Mini-marché Cambérène,MASTER_AGENT,OM,SEN,Diourbel,Diourbel,14.169821,-16.22952,2023-05-10,ACTIVE,T1
AGT-00104480,Cash & Go Pikine,MASTER_AGENT,OM,GIN,Faranah,Faranah,9.406855,-12.251506,2021-12-13,ACTIVE,T1
AGT-00104481,Téléservices Yoff,MERCHANT,OM,SEN,Thiès,Thiès,,,2019-09-10,ACTIVE,T2
AGT-00104482,Cash Point Plateau,MASTER_AGENT,MOOV,CIV,Yamoussoukro,Yamoussoukro,5.19947,-7.278547,2023-07-27,ACTIVE,T1
AGT-00104483,SuperMoney Dieuppeul,MERCHANT,MTN_MOMO,CIV,Korhogo,Korhogo,5.287194,-4.124488,2020-05-06,ACTIVE,T1
AGT-00104484,SuperMoney Plateau,MERCHANT,MOOV,SEN,Sédhiou,Sédhiou,14.621515,-15.950659,2024-10-04,ACTIVE,T1
AGT-00104485,Marché Médina,MASTER_AGENT,FREE,CIV,San-Pédro,San-Pédro,10.277769,-3.57605,2022-02-09,ACTIVE,T1
AGT-00104486,Multiservices Liberté,SUB_AGENT,WAVE,SEN,Kaffrine,Kaffrine,12.824232,-11.990262,2019-12-17,ACTIVE,T1
AGT-00104487,Cash Point Yoff,MERCHANT,FREE,MLI,Koulikoro,Koulikoro,14.076664,3.935031,2020-03-20,ACTIVE,T1
AGT-00104488,Point Cash Cambérène,SUB_AGENT,MOOV,SEN,Saint-Louis,Saint-Louis,14.86829,-11.796215,2024-10-28,TERMINATED,T1
AGT-00104489,Cash Point Mariste,SUB_AGENT,OM,GIN,Labé,Labé,10.220557,-12.817254,2021-04-04,ACTIVE,T2
AGT-00104490,Point Argent Niary Tally,SUB_AGENT,MTN_MOMO,CIV,Abidjan,Abidjan,8.028412,-6.612025,2021-11-10,ACTIVE,T1
AGT-00104491,Kiosque Ngor,SUB_AGENT,WAVE,SEN,Thiès,Thiès,14.914893,-13.091061,2020-07-28,TERMINATED,T1
AGT-00104492,Agence Patte d'Oie,MASTER_AGENT,MTN_MOMO,MLI,Sikasso,Sikasso,17.345912,-1.717297,2022-04-12,SUSPENDED,T1
AGT-00104493,Mini-marché Tabaski,SUB_AGENT,MOOV,CIV,Man,Man,7.639978,-6.773934,2021-09-22,ACTIVE,T1
AGT-00104494,Téléservices Reubeuss,MERCHANT,WAVE,GIN,Boké,Boké,9.648839,-9.724203,2021-05-18,ACTIVE,T1
AGT-00104495,SuperMoney Touba,MERCHANT,OM,SEN,Ziguinchor,Ziguinchor,13.532425,-17.234961,2020-03-13,ACTIVE,T2
AGT-00104496,Station Cash Niary Tally,SUB_AGENT,FREE,CIV,Yamoussoukro,Yamoussoukro,5.144524,-6.123571,2020-12-20,ACTIVE,T2
AGT-00104497,Mini-marché Patte d'Oie,SUB_AGENT,FREE,MLI,Mopti,Mopti,17.401799,-9.336224,2021-12-09,ACTIVE,T1
AGT-00104498,Cash Point Fass,SUB_AGENT,WAVE,GIN,Kindia,Kindia,10.186888,-8.804293,2022-10-17,ACTIVE,T1
AGT-00104499,Point Cash Ouakam,SUB_AGENT,MTN_MOMO,GIN,Labé,Labé,11.822965,-10.068215,2019-10-22,ACTIVE,T1
AGT-00104500,Cash Point Tabaski,MERCHANT,MTN_MOMO,SEN,Sédhiou,Sédhiou,15.404711,-13.997092,2025-07-16,ACTIVE,T1
AGT-00104501,Cash Point HLM,SUB_AGENT,WAVE,SEN,Diourbel,Diourbel,13.087766,-15.048532,2021-12-19,ACTIVE,T2
AGT-00104502,Point Argent Liberté,SUB_AGENT,MTN_MOMO,SEN,Louga,Louga,14.503522,-14.599048,2022-07-01,ACTIVE,T2
AGT-00104503,Mini-marché Reubeuss,SUB_AGENT,FREE,GIN,Faranah,Faranah,8.901475,-14.538416,2022-12-04,ACTIVE,T1
AGT-00104504,Agence Ngor,SUB_AGENT,MTN_MOMO,SEN,Saint-Louis,Saint-Louis,15.568394,-16.617708,2020-11-02,ACTIVE,T3
AGT-00104505,Point Argent Sicap,SUB_AGENT,OM,GIN,Kankan,Kankan,11.491564,-9.41324,2019-07-03,ACTIVE,T1
AGT-00104506,Marché Médina,MASTER_AGENT,MTN_MOMO,SEN,Kaolack,Kaolack,16.562821,-13.841315,2019-06-29,ACTIVE,T1
AGT-00104507,Cash Point Plateau,SUB_AGENT,OM,GIN,Nzérékoré,Nzérékoré,11.970065,-12.161736,2020-09-05,ACTIVE,T1
AGT-00104508,Marché Gibraltar,SUB_AGENT,WAVE,CIV,Man,Man,5.231038,-4.656386,2024-01-02,ACTIVE,T1
AGT-00104509,Multiservices Dieuppeul,SUB_AGENT,OM,MLI,Kayes,Kayes,21.672188,-1.867847,2020-03-13,SUSPENDED,T1
AGT-00104510,Mini-marché Bel Air,SUB_AGENT,MOOV,GIN,Kankan,Kankan,,,2023-02-07,SUSPENDED,T1
AGT-00104511,Point Argent Castors,MERCHANT,FREE,SEN,Louga,Louga,16.463927,-16.891186,2024-03-23,ACTIVE,T1
AGT-00104512,Multiservices Gibraltar,MERCHANT,MOOV,SEN,Tambacounda,Tambacounda,14.930488,-14.313805,2025-06-13,ACTIVE,T2
AGT-00104513,Mini-marché Castors,MERCHANT,FREE,CIV,Abidjan,Abidjan,10.462475,-5.390592,2024-01-01,ACTIVE,T1
AGT-00104514,Point Argent Médina,MERCHANT,MTN_MOMO,MLI,Tombouctou,Tombouctou,22.506296,-9.958103,2024-02-20,ACTIVE,T1
AGT-00104515,Agence Guédiawaye,MASTER_AGENT,MOOV,SEN,Kaolack,Kaolack,13.242421,-13.290977,2023-09-22,ACTIVE,T2
AGT-00104516,Express Colobane,SUB_AGENT,MOOV,SEN,Dakar,Dakar,15.784508,-12.339695,2025-02-08,ACTIVE,T1
AGT-00104517,Cash Point Hann,MERCHANT,MOOV,GIN,Kindia,Kindia,10.893804,-12.528711,2024-07-19,ACTIVE,T1
AGT-00104518,Station Cash Sandaga,MASTER_AGENT,FREE,CIV,Yamoussoukro,Yamoussoukro,6.172505,-3.582715,2022-05-10,ACTIVE,T1
AGT-00104519,Cash Point Liberté,SUB_AGENT,FREE,GIN,Boké,Boké,11.214883,-10.634372,2024-09-13,ACTIVE,T1
AGT-00104520,Tabaski Service Grand Yoff,MASTER_AGENT,WAVE,CIV,Man,Man,8.669897,-5.699799,2022-04-19,SUSPENDED,T1
AGT-00104521,Multiservices Sicap,MERCHANT,MOOV,GIN,Mamou,Mamou,10.524595,-12.580048,2019-11-01,ACTIVE,T3
AGT-00104522,Tabaski Service Tabaski,ATM_PARTNER,OM,GIN,Boké,Boké,8.602715,-7.951616,2019-11-21,ACTIVE,T1
AGT-00104523,Cash & Go HLM,MERCHANT,MOOV,GIN,Labé,Labé,8.422821,-9.833673,2023-07-26,ACTIVE,T1
AGT-00104524,Boutique Colobane,MERCHANT,WAVE,GIN,Conakry,Conakry,8.321724,-12.046183,2019-11-18,ACTIVE,T2
AGT-00104525,Cash Point Sandaga,SUB_AGENT,FREE,GIN,Boké,Boké,9.233753,-10.928332,2020-01-04,ACTIVE,T2
AGT-00104526,Tabaski Service Tabaski,MERCHANT,MTN_MOMO,CIV,San-Pédro,San-Pédro,9.041271,-5.110995,2021-01-03,ACTIVE,T2
AGT-00104527,Tabaski Service Hann,SUB_AGENT,OM,GIN,Boké,Boké,9.303205,-10.72338,2019-03-26,ACTIVE,T1
AGT-00104528,Point Cash Fass,SUB_AGENT,MOOV,SEN,Kaolack,Kaolack,13.35504,-15.832567,2025-03-08,ACTIVE,T1
AGT-00104529,Station Cash Ngor,SUB_AGENT,OM,GIN,Labé,Labé,9.089316,-9.418628,2024-03-23,ACTIVE,T2
AGT-00104530,Express Ngor,MERCHANT,MTN_MOMO,CIV,Man,Man,6.560774,-4.492588,2022-10-03,ACTIVE,T2
AGT-00104531,Boutique Mariste,SUB_AGENT,OM,SEN,Diourbel,Diourbel,14.64461,-17.220651,2019-12-14,ACTIVE,T1
AGT-00104532,Cash Point Mermoz,SUB_AGENT,WAVE,SEN,Kolda,Kolda,14.405422,-13.724726,2023-07-11,ACTIVE,T2
AGT-00104533,Cash & Go Sandaga,SUB_AGENT,WAVE,MLI,Tombouctou,Tombouctou,13.21753,2.690137,2025-09-24,ACTIVE,T1
AGT-00104534,SuperMoney Sicap,SUB_AGENT,MOOV,SEN,Fatick,Fatick,14.338984,-15.754159,2023-10-11,ACTIVE,T2
AGT-00104535,Point Cash Grand Yoff,MASTER_AGENT,FREE,GIN,Boké,Boké,9.839294,-9.666383,2020-03-18,ACTIVE,T2
AGT-00104536,Multiservices Touba,MASTER_AGENT,MOOV,SEN,Ziguinchor,Ziguinchor,15.202733,-11.924414,2022-04-13,ACTIVE,T1
AGT-00104537,Multiservices Plateau,MERCHANT,MTN_MOMO,CIV,Abidjan,Abidjan,8.523365,-3.859506,2024-12-09,ACTIVE,T1
AGT-00104538,Marché Plateau,SUB_AGENT,OM,SEN,Sédhiou,Sédhiou,14.128304,-15.995411,2023-08-14,ACTIVE,T1
AGT-00104539,Point Cash Gibraltar,MERCHANT,WAVE,SEN,Saint-Louis,Saint-Louis,14.313724,-17.32722,2024-05-15,ACTIVE,T2
AGT-00104540,Station Cash Plateau,MERCHANT,OM,MLI,Mopti,Mopti,16.036076,-6.915429,2021-08-14,ACTIVE,T1
AGT-00104541,Marché Pikine,SUB_AGENT,FREE,SEN,Kédougou,Kédougou,16.035413,-17.088278,2021-12-18,ACTIVE,T1
AGT-00104542,Express Liberté,ATM_PARTNER,WAVE,SEN,Thiès,Thiès,16.684306,-12.47077,2025-05-30,ACTIVE,T1
AGT-00104543,Mini-marché Yoff,SUB_AGENT,MOOV,MLI,Tombouctou,Tombouctou,23.629039,-1.229761,2021-02-07,ACTIVE,T1
AGT-00104544,Kiosque Tabaski,SUB_AGENT,MOOV,SEN,Thiès,Thiès,15.126755,-12.124559,2021-01-17,ACTIVE,T1
AGT-00104545,SuperMoney Hann,MERCHANT,OM,SEN,Diourbel,Diourbel,12.757835,-17.044273,2024-02-08,ACTIVE,T1
AGT-00104546,Mini-marché Mermoz,SUB_AGENT,WAVE,SEN,Kolda,Kolda,13.553284,-13.967994,2022-07-24,ACTIVE,T1
AGT-00104547,Multiservices Mermoz,SUB_AGENT,FREE,SEN,Kaolack,Kaolack,15.705793,-15.097387,2023-12-05,ACTIVE,T1
AGT-00104548,Kiosque Wakhinane,SUB_AGENT,WAVE,CIV,Daloa,Daloa,7.595155,-3.516196,2019-09-02,ACTIVE,T2
AGT-00104549,Point Argent Mermoz,SUB_AGENT,OM,CIV,Man,Man,5.557573,-3.800348,2024-11-23,ACTIVE,T1
AGT-00104550,SuperMoney Reubeuss,SUB_AGENT,WAVE,GIN,Nzérékoré,Nzérékoré,12.496602,-9.939732,2025-10-09,ACTIVE,T1
AGT-00104551,Express Sandaga,MERCHANT,OM,GIN,Labé,Labé,9.83297,-12.702313,2021-08-18,TERMINATED,T3
AGT-00104552,Point Argent Bel Air,SUB_AGENT,FREE,SEN,Matam,Matam,14.273074,-13.385605,2019-12-24,TERMINATED,T2
AGT-00104553,Station Cash Reubeuss,SUB_AGENT,MOOV,SEN,Dakar,Dakar,15.722991,-16.854072,2021-03-24,ACTIVE,T3
AGT-00104554,Téléservices Castors,SUB_AGENT,MOOV,CIV,Man,Man,6.682605,-6.256884,2020-06-19,ACTIVE,T2
AGT-00104555,Point Cash Touba,ATM_PARTNER,OM,SEN,Saint-Louis,Saint-Louis,12.582846,-14.51874,2024-04-10,ACTIVE,T3
AGT-00104556,Point Cash Pikine,SUB_AGENT,OM,SEN,Thiès,Thiès,13.510499,-12.909806,2019-04-13,ACTIVE,T2
AGT-00104557,Kiosque Wakhinane,MERCHANT,OM,MLI,Kayes,Kayes,14.02097,-11.656685,2024-07-07,ACTIVE,T2
AGT-00104558,Agence Sicap,SUB_AGENT,OM,MLI,Mopti,Mopti,11.373006,-2.260533,2023-12-02,ACTIVE,T1
AGT-00104559,Express Ouakam,MERCHANT,FREE,GIN,Kindia,Kindia,11.439389,-12.508419,2021-03-16,ACTIVE,T1
AGT-00104560,Cash & Go Colobane,ATM_PARTNER,MOOV,SEN,Louga,Louga,13.65101,-17.362827,2019-07-07,ACTIVE,T1
AGT-00104561,Marché Pikine,SUB_AGENT,MTN_MOMO,CIV,Yamoussoukro,Yamoussoukro,,,2019-03-15,ACTIVE,T1
AGT-00104562,Tabaski Service Dieuppeul,MASTER_AGENT,WAVE,SEN,Diourbel,Diourbel,13.068065,-12.314834,2022-05-12,ACTIVE,T1
AGT-00104563,Tabaski Service Almadies,SUB_AGENT,WAVE,GIN,Faranah,Faranah,11.582731,-10.143855,2025-07-10,ACTIVE,T3
AGT-00104564,Boutique Colobane,SUB_AGENT,FREE,GIN,Boké,Boké,7.475249,-8.748988,2023-10-18,SUSPENDED,T1
AGT-00104565,Cash & Go HLM,MASTER_AGENT,MTN_MOMO,SEN,Saint-Louis,Saint-Louis,13.583103,-12.439836,2020-11-20,SUSPENDED,T1
AGT-00104566,SuperMoney HLM,ATM_PARTNER,FREE,MLI,Koulikoro,Koulikoro,,,2021-04-09,ACTIVE,T1
AGT-00104567,Mini-marché Tabaski,SUB_AGENT,FREE,SEN,Sédhiou,Sédhiou,12.611768,-11.548286,2025-10-28,ACTIVE,T1
AGT-00104568,Agence HLM,MERCHANT,MTN_MOMO,CIV,Abidjan,Abidjan,5.771089,-6.799286,2019-09-17,ACTIVE,T2
AGT-00104569,Station Cash Fass,MERCHANT,OM,SEN,Kaffrine,Kaffrine,12.809513,-16.717838,2025-06-15,ACTIVE,T1
AGT-00104570,Marché Grand Yoff,SUB_AGENT,MOOV,CIV,Korhogo,Korhogo,6.248057,-7.074804,2022-07-15,ACTIVE,T1
AGT-00104571,Point Argent Gibraltar,SUB_AGENT,OM,SEN,Kolda,Kolda,13.478728,-12.752889,2020-12-06,ACTIVE,T2
AGT-00104572,Agence Yoff,SUB_AGENT,FREE,GIN,Labé,Labé,7.951236,-9.218988,2020-03-15,ACTIVE,T1
AGT-00104573,Tabaski Service Yoff,SUB_AGENT,OM,SEN,Kolda,Kolda,13.240819,-13.296975,2020-07-22,ACTIVE,T2
AGT-00104574,Agence Cambérène,ATM_PARTNER,MTN_MOMO,SEN,Kaffrine,Kaffrine,15.370883,-11.475415,2021-07-01,ACTIVE,T1
AGT-00104575,Cash & Go Guédiawaye,SUB_AGENT,WAVE,GIN,Kindia,Kindia,9.094954,-14.970184,2020-03-20,ACTIVE,T1
AGT-00104576,SuperMoney Niary Tally,MERCHANT,MOOV,GIN,Nzérékoré,Nzérékoré,8.652004,-11.641498,2022-12-24,ACTIVE,T2
AGT-00104577,Agence Guédiawaye,SUB_AGENT,FREE,SEN,Thiès,Thiès,13.673554,-14.475477,2020-02-05,ACTIVE,T2
AGT-00104578,SuperMoney Touba,MERCHANT,MTN_MOMO,CIV,Yamoussoukro,Yamoussoukro,5.814441,-3.164258,2022-05-19,ACTIVE,T1
AGT-00104579,Marché Bel Air,MERCHANT,OM,CIV,Bouaké,Bouaké,4.855187,-3.048821,2020-03-05,ACTIVE,T3
